0,country,groups,deviceid,device,sellerid,itemid,date,views,clicks,revenue,Row Labels,Sum of clicks,Sum of revenue,Count of 0
3991,CN,treatment,13620,Ios,281,2402,5/16/17,11,2,105.1091687,,,,
7969,CA,control,13621,Web,272,2807,5/16/17,4,2,0,,,,
8257,CA,control,13627,Android,129,2011,5/16/17,7,1,0,,,,
6238,US,treatment,13633,Web,427,1996,5/16/17,7,1,0,,,,
6021,CA,treatment,13637,Android,314,2872,5/16/17,4,0,0,,,,
8726,CN,control,13644,Other,221,2699,5/16/17,4,0,0,,,,
1201,US,control,13656,Android,354,2212,5/16/17,4,0,0,,,,
5606,CA,treatment,13659,Android,417,1010,5/16/17,13,3,0,,,,
4352,GB,treatment,13662,Other,171,1604,5/16/17,5,1,0,,,,
5428,US,treatment,13668,Ios,199,1469,5/16/17,2,0,0,,,,
1356,GB,control,13679,Android,248,1202,5/16/17,5,1,0,,,,
3384,US,treatment,13682,Ios,210,2737,5/16/17,3,1,0,,,,
7023,CN,treatment,13689,Other,490,1330,5/16/17,2,0,0,,,,
2315,US,control,13696,Other,101,1554,5/16/17,6,3,0,,,,
7889,US,treatment,13709,Android,223,2003,5/16/17,9,4,85.88531535,,,,
2996,CN,treatment,13711,Web,425,1721,5/16/17,7,5,227.444675,,,,
1756,US,control,13721,Web,364,1761,5/16/17,6,1,0,,,,
7662,GB,treatment,13729,Other,280,2712,5/16/17,5,1,0,,,,
8632,CN,control,13750,Ios,482,2186,5/16/17,4,1,0,,,,
9640,GB,treatment,13774,Android,389,1821,5/16/17,2,0,0,,,,
2908,US,treatment,13776,Web,293,2040,5/16/17,6,1,0,,,,
5067,US,control,13787,Android,177,2706,5/16/17,2,1,0,,,,
2421,US,control,13794,Android,343,2595,5/16/17,4,0,0,,,,
1652,CA,control,13812,Ios,182,2826,5/16/17,6,0,0,,,,
2602,US,treatment,13836,Web,358,2577,5/16/17,2,1,0,,,,
8324,US,control,13841,Ios,264,2945,5/16/17,6,1,0,,,,
1507,US,treatment,13842,Ios,107,1043,5/16/17,5,1,0,,,,
6495,CN,control,13882,Ios,317,1876,5/16/17,4,0,0,,,,
7146,US,control,13883,Android,414,2885,5/16/17,12,6,248.7994338,,,,
4666,US,control,13896,Ios,100,2420,5/16/17,7,2,0,,,,
2110,US,control,13899,Ios,401,2085,5/16/17,3,0,0,,,,
9932,US,treatment,13902,Other,424,1011,5/16/17,4,1,114.698162,,,,
2393,US,treatment,13906,Web,289,2718,5/16/17,6,1,92.16894037,,,,
6091,US,control,13910,Other,216,1558,5/16/17,1,0,0,,,,
1735,US,treatment,13913,Web,269,2673,5/16/17,3,1,0,,,,
7148,CA,treatment,13920,Web,109,2096,5/16/17,1,0,0,,,,
6241,CN,control,13938,Ios,407,2680,5/16/17,4,1,0,,,,
2676,CA,control,13943,Web,217,1347,5/16/17,12,1,0,,,,
NA,CN,control,13948,Web,499,2715,5/16/17,2,1,0,,,,
2197,CA,control,13950,Android,467,2768,5/16/17,5,0,0,,,,
6969,CA,control,13959,Android,409,1140,5/16/17,5,2,0,,,,
5064,CA,treatment,13962,Other,472,2177,5/16/17,3,1,0,,,,
2257,US,control,13963,Ios,392,2152,5/16/17,5,2,0,,,,
4197,GB,control,13976,Ios,198,2873,5/16/17,4,0,0,,,,
6157,US,treatment,13979,Android,192,2808,5/16/17,5,1,0,,,,
6450,US,control,13981,Ios,148,1485,5/16/17,8,2,0,,,,
6650,US,control,13990,Web,495,1707,5/16/17,5,1,0,,,,
1062,CA,control,14002,Ios,329,1630,5/16/17,8,4,247.4523408,,,,
7350,US,control,14004,Other,214,2032,5/16/17,7,2,0,,,,
2707,US,treatment,14005,Android,136,2408,5/16/17,5,1,0,,,,
1017,CA,control,14012,Other,314,2428,5/16/17,6,3,0,,,,
2401,CN,control,14023,Ios,200,1024,5/16/17,5,0,0,,,,
1445,US,treatment,14032,Web,216,1942,5/16/17,2,1,0,,,,
2268,GB,control,14058,Web,427,1740,5/16/17,4,0,0,,,,
3932,CA,treatment,14062,Android,118,2703,5/16/17,3,1,113.1719781,,,,
2356,US,treatment,14066,Web,299,2735,5/16/17,8,2,116.3991955,,,,
4784,CN,treatment,14097,Web,462,1141,5/16/17,3,0,0,,,,
1861,CA,control,14118,Other,441,2385,5/16/17,3,0,0,,,,
6891,US,treatment,14139,Other,431,1305,5/16/17,3,1,0,,,,
4087,CN,treatment,14155,Android,335,2769,5/16/17,3,0,0,,,,
8315,US,control,14160,Web,139,1051,5/16/17,4,0,0,,,,
3156,US,control,14190,Android,198,1659,5/16/17,6,0,0,,,,
NA,CA,control,14194,Android,253,1797,5/16/17,4,0,0,,,,
7438,US,control,14199,Android,284,1092,5/16/17,4,1,0,,,,
2030,US,treatment,14212,Web,467,2094,5/16/17,9,0,0,,,,
2643,CN,control,14216,Web,144,1873,5/16/17,8,1,0,,,,
4600,GB,control,14234,Web,195,2530,5/16/17,5,3,0,,,,
6478,US,control,14235,Web,396,1087,5/16/17,6,1,0,,,,
2403,US,control,14245,Android,176,2354,5/16/17,3,0,0,,,,
5166,GB,control,14254,Web,241,1814,5/16/17,8,1,0,,,,
8508,CA,control,14258,Android,487,1859,5/16/17,5,1,119.8888435,,,,
3420,US,control,14274,Android,406,1131,5/16/17,2,1,0,,,,
6419,GB,treatment,14278,Android,443,1027,5/16/17,7,1,0,,,,
1834,US,control,14282,Ios,331,2830,5/16/17,6,2,0,,,,
4075,CN,treatment,14283,Web,193,1754,5/16/17,4,0,0,,,,
2354,CN,control,14286,Web,321,1729,5/16/17,4,0,0,,,,
4201,US,treatment,14311,Other,187,2556,5/16/17,2,1,0,,,,
3534,GB,control,14321,Web,176,1364,5/16/17,4,0,0,,,,
7281,GB,treatment,14337,Android,316,1923,5/16/17,3,0,0,,,,
8568,CN,treatment,14347,Web,221,2532,5/16/17,9,3,0,,,,
2682,CN,treatment,14353,Web,240,1484,5/16/17,5,1,0,,,,
5341,GB,treatment,14359,Web,426,2952,5/16/17,6,0,0,,,,
4952,US,control,14366,Ios,360,1474,5/16/17,0,0,0,,,,
3231,US,control,14376,Ios,132,1364,5/16/17,2,0,0,,,,
4756,US,treatment,14381,Web,393,1023,5/16/17,5,1,0,,,,
4507,US,control,14384,Ios,283,2957,5/16/17,8,4,0,,,,
5702,US,control,14396,Ios,374,1182,5/16/17,8,2,104.8124711,,,,
1260,US,treatment,14400,Other,101,2117,5/16/17,7,0,0,,,,
4484,US,treatment,14414,Web,228,1191,5/16/17,1,0,0,,,,
6494,GB,treatment,14416,Ios,221,2442,5/16/17,2,1,0,,,,
2932,US,treatment,14430,Web,179,2203,5/16/17,4,3,0,,,,
3897,US,treatment,14433,Web,133,2411,5/16/17,5,2,0,,,,
9483,CN,control,14466,Web,138,2220,5/16/17,4,2,66.60163229,,,,
3869,US,treatment,14503,Android,428,2561,5/16/17,9,2,0,,,,
1973,US,control,14517,Ios,236,2458,5/16/17,8,2,0,,,,
7851,CN,control,14521,Ios,233,1972,5/16/17,2,0,0,,,,
8861,US,treatment,14522,Android,489,1120,5/16/17,7,2,0,,,,
4302,US,control,14524,Android,441,1597,5/16/17,3,0,0,,,,
9933,US,control,14537,Android,150,1396,5/16/17,4,2,122.0255768,,,,
3024,US,treatment,14538,Ios,424,1986,5/16/17,7,2,0,,,,
7493,US,treatment,14559,Ios,207,2067,5/16/17,1,0,0,,,,
2785,GB,control,14566,Ios,338,2243,5/16/17,4,1,0,,,,
9497,CA,control,14568,Ios,286,1885,5/16/17,7,1,0,,,,
2509,US,treatment,14580,Android,320,2047,5/16/17,6,1,0,,,,
7272,CA,treatment,14601,Android,402,1092,5/16/17,8,1,0,,,,
1218,CN,treatment,14602,Ios,497,2047,5/16/17,6,0,0,,,,
1915,US,treatment,14612,Android,237,1006,5/16/17,4,1,0,,,,
6721,US,control,14628,Web,307,2429,5/16/17,5,2,131.5820353,,,,
8758,GB,treatment,14629,Android,388,2849,5/16/17,4,1,0,,,,
4884,US,treatment,14636,Web,256,2537,5/16/17,5,2,0,,,,
3532,US,treatment,14639,Other,493,1926,5/16/17,7,0,0,,,,
3173,CN,treatment,14648,Web,399,2980,5/16/17,9,0,0,,,,
5398,GB,control,14653,Other,359,1910,5/16/17,7,1,0,,,,
1232,CA,treatment,14660,Web,460,2648,5/16/17,7,4,0,,,,
9117,US,control,14662,Ios,329,2056,5/16/17,3,1,0,,,,
6318,CA,control,14669,Web,400,1347,5/16/17,3,0,0,,,,
3537,US,treatment,14692,Ios,148,2374,5/16/17,3,1,0,,,,
9093,US,treatment,14708,Web,176,1465,5/16/17,6,2,0,,,,
2379,GB,control,14713,Ios,110,2156,5/16/17,4,1,0,,,,
9582,US,treatment,14721,Ios,373,2451,5/16/17,4,1,0,,,,
1018,US,treatment,14735,Android,450,2833,5/16/17,4,0,0,,,,
7840,CA,control,14736,Android,459,2544,5/16/17,4,0,0,,,,
6176,US,control,14738,Ios,297,2834,5/16/17,5,1,0,,,,
1995,GB,control,14757,Ios,129,2554,5/16/17,5,0,0,,,,
6224,US,control,14788,Web,196,1761,5/16/17,5,1,0,,,,
3481,US,control,14794,Ios,225,1190,5/16/17,3,2,0,,,,
1987,CA,control,14807,Web,297,1237,5/16/17,10,3,88.54746791,,,,
1706,CA,treatment,14813,Android,256,2309,5/16/17,3,0,0,,,,
6922,US,control,14820,Web,135,1199,5/16/17,2,0,0,,,,
5766,US,treatment,14829,Ios,292,1335,5/16/17,5,3,119.3628713,,,,
7634,US,treatment,14829,Ios,199,2600,5/16/17,1,1,0,,,,
5399,CN,control,14847,Ios,385,2693,5/16/17,5,1,0,,,,
6516,CA,control,14876,Web,206,1398,5/16/17,4,0,0,,,,
8192,GB,treatment,14880,Web,424,2644,5/16/17,11,3,0,,,,
1923,CN,control,14888,Web,464,2656,5/16/17,6,1,0,,,,
7440,US,control,14897,Other,282,1859,5/16/17,7,2,82.13211321,,,,
6889,US,control,14910,Web,143,2211,5/16/17,8,1,92.18593353,,,,
7802,CA,treatment,14911,Android,317,2533,5/16/17,3,1,0,,,,
9578,CA,treatment,14921,Other,390,2889,5/16/17,7,2,0,,,,
1910,CA,treatment,14925,Android,444,2009,5/16/17,6,1,0,,,,
3391,US,treatment,14927,Android,190,2357,5/16/17,3,1,0,,,,
6476,US,treatment,14933,Android,415,2194,5/16/17,4,1,0,,,,
6048,CA,control,14939,Other,326,2483,5/16/17,6,0,0,,,,
2994,US,control,14940,Android,280,1510,5/16/17,3,0,0,,,,
2717,US,control,14957,Other,447,2990,5/16/17,2,0,0,,,,
1213,GB,control,14959,Ios,340,2084,5/16/17,4,0,0,,,,
4131,CA,control,14965,Web,241,2506,5/16/17,12,3,0,,,,
9512,GB,treatment,14967,Web,371,2703,5/16/17,2,0,0,,,,
7514,US,control,14975,Web,186,1771,5/16/17,4,3,0,,,,
8756,CN,control,14987,Other,130,1985,5/16/17,7,1,0,,,,
2812,US,treatment,15056,Other,493,1938,5/16/17,1,0,0,,,,
7141,US,treatment,15071,Other,113,1725,5/16/17,5,0,0,,,,
1163,CN,control,15086,Android,260,2089,5/16/17,7,1,0,,,,
5212,US,control,15093,Ios,241,1405,5/16/17,5,1,87.07401014,,,,
9409,CA,treatment,15108,Web,170,1539,5/16/17,5,0,0,,,,
1324,CN,control,15135,Web,131,2016,5/16/17,8,3,0,,,,
5383,CA,control,15149,Android,492,2036,5/16/17,8,1,0,,,,
5698,CN,control,15153,Web,254,1955,5/16/17,6,0,0,,,,
4346,US,treatment,15154,Web,368,1358,5/16/17,9,1,0,,,,
1612,US,treatment,15155,Android,287,2369,5/16/17,7,1,0,,,,
3500,CN,treatment,15167,Other,321,2047,5/16/17,2,0,0,,,,
2307,CN,treatment,15186,Android,134,2216,5/16/17,9,1,0,,,,
4664,CA,treatment,15188,Other,303,2128,5/16/17,6,0,0,,,,
3575,CA,control,15195,Ios,212,2620,5/16/17,5,1,0,,,,
7351,CA,control,15200,Other,447,2766,5/16/17,3,0,0,,,,
7277,US,control,15207,Ios,446,2208,5/16/17,2,0,0,,,,
5141,GB,control,15215,Web,143,2169,5/16/17,3,0,0,,,,
4942,GB,treatment,15219,Ios,310,2850,5/16/17,4,1,0,,,,
1655,CA,control,15226,Other,347,2712,5/16/17,4,0,0,,,,
3129,GB,treatment,15229,Other,139,1027,5/16/17,3,1,0,,,,
2791,CA,control,15241,Android,401,2651,5/16/17,4,1,0,,,,
5415,CA,control,15245,Web,210,1362,5/16/17,4,0,0,,,,
5515,US,control,15251,Ios,321,1507,5/16/17,1,0,0,,,,
1664,CA,treatment,15255,Android,172,1875,5/16/17,6,0,0,,,,
4606,US,control,15256,Web,180,1072,5/16/17,4,2,0,,,,
5664,GB,treatment,15258,Web,401,1768,5/16/17,7,1,112.2013833,,,,
2291,US,control,15262,Ios,447,2462,5/16/17,4,1,0,,,,
4827,US,control,15271,Android,122,2361,5/16/17,3,0,0,,,,
9241,GB,treatment,15273,Web,417,2988,5/16/17,4,1,0,,,,
8473,CA,treatment,15290,Web,103,1202,5/16/17,3,0,0,,,,
3157,US,treatment,15295,Other,379,2130,5/16/17,4,1,0,,,,
8055,US,treatment,15326,Other,473,2851,5/16/17,1,0,0,,,,
1342,US,treatment,15329,Ios,276,2959,5/16/17,4,2,0,,,,
3581,US,control,15341,Other,145,1719,5/16/17,6,1,100.7563616,,,,
5270,GB,treatment,15352,Other,303,2059,5/16/17,8,2,0,,,,
7696,US,control,15361,Android,129,2836,5/16/17,9,1,0,,,,
1259,CA,treatment,15366,Web,170,2440,5/16/17,3,0,0,,,,
7153,US,treatment,15369,Web,304,2513,5/16/17,1,0,0,,,,
6643,US,treatment,15375,Web,463,1545,5/16/17,5,1,0,,,,
3307,CA,control,15386,Ios,221,2966,5/16/17,8,1,0,,,,
7687,CN,control,15394,Web,271,1004,5/16/17,3,1,0,,,,
7986,US,control,15397,Web,212,2503,5/16/17,5,0,0,,,,
5660,US,control,15412,Web,342,1888,5/16/17,8,0,0,,,,
3685,US,treatment,15419,Other,192,1607,5/16/17,4,2,106.8440935,,,,
6321,CN,control,15428,Android,440,1931,5/16/17,4,0,0,,,,
6022,CN,treatment,15433,Web,159,1436,5/16/17,8,1,82.42021487,,,,
5743,CN,treatment,15463,Android,481,1282,5/16/17,8,2,0,,,,
7152,CA,treatment,15479,Ios,218,2545,5/16/17,7,2,121.7893293,,,,
1886,CA,control,15495,Web,172,2623,5/16/17,7,3,0,,,,
NA,CA,control,15497,Ios,462,2826,5/16/17,8,3,0,,,,
8744,US,control,15511,Other,498,1604,5/16/17,4,0,0,,,,
7137,GB,treatment,15525,Other,320,2817,5/16/17,6,1,0,,,,
3837,US,control,15526,Other,345,1173,5/16/17,6,1,0,,,,
5491,US,control,15533,Android,145,1147,5/16/17,4,0,0,,,,
9919,CA,treatment,15554,Other,293,2912,5/16/17,9,2,0,,,,
7623,CN,treatment,15560,Web,102,2206,5/16/17,4,0,0,,,,
4371,CN,control,15563,Web,185,2375,5/16/17,3,1,0,,,,
9099,US,control,15574,Android,337,2957,5/16/17,3,1,0,,,,
3616,US,control,15581,Web,457,2126,5/16/17,2,0,0,,,,
4819,US,treatment,15593,Web,100,1324,5/16/17,6,2,0,,,,
2581,CN,treatment,15594,Web,251,2342,5/16/17,6,1,71.25283253,,,,
5168,CA,control,15595,Android,198,2369,5/16/17,7,2,0,,,,
7849,CN,treatment,15602,Web,202,2584,5/16/17,7,2,103.2025592,,,,
1310,US,control,15606,Android,339,2056,5/16/17,5,0,0,,,,
7059,US,treatment,15648,Android,487,2193,5/16/17,4,2,0,,,,
1558,CN,treatment,15661,Other,199,1699,5/16/17,7,1,0,,,,
7490,US,control,15662,Web,185,1970,5/16/17,5,1,0,,,,
7972,US,treatment,15669,Web,105,1088,5/16/17,3,2,0,,,,
3295,CA,control,15675,Android,399,2406,5/16/17,3,1,0,,,,
4047,US,treatment,15698,Android,402,1990,5/16/17,4,0,0,,,,
6193,US,control,15701,Ios,111,2236,5/16/17,6,2,0,,,,
3758,CA,control,15711,Android,168,2376,5/16/17,0,0,0,,,,
7037,CN,control,15715,Other,146,2248,5/16/17,6,0,0,,,,
2385,CN,treatment,15724,Ios,349,2739,5/16/17,8,3,0,,,,
2835,US,control,15732,Android,255,1503,5/16/17,11,4,0,,,,
6635,CN,control,15735,Web,329,2730,5/16/17,6,0,0,,,,
4565,US,control,15739,Android,277,2675,5/16/17,6,1,0,,,,
5948,US,treatment,15763,Android,157,2004,5/16/17,9,1,0,,,,
5898,CA,control,15764,Other,482,1221,5/16/17,4,1,0,,,,
8552,CA,control,15766,Web,304,1411,5/16/17,4,0,0,,,,
NA,US,control,15779,Web,436,1327,5/16/17,10,3,0,,,,
1472,CA,control,15784,Other,134,1163,5/16/17,4,0,0,,,,
7095,US,treatment,15797,Android,221,2037,5/16/17,4,1,0,,,,
5528,CN,treatment,15798,Android,327,1581,5/16/17,7,2,0,,,,
4904,CA,control,15804,Ios,265,1076,5/16/17,3,1,0,,,,
5714,GB,control,15805,Web,493,1065,5/16/17,3,0,0,,,,
8136,GB,control,15817,Web,239,1073,5/16/17,5,4,0,,,,
2884,GB,control,15824,Web,257,1532,5/16/17,6,2,79.35806263,,,,
8246,US,control,15832,Web,152,2831,5/16/17,6,2,0,,,,
3687,US,control,15834,Other,350,2808,5/16/17,6,0,0,,,,
6679,US,control,15837,Web,208,1126,5/16/17,4,0,0,,,,
7559,US,treatment,15838,Ios,165,2428,5/16/17,3,1,97.65287015,,,,
7392,US,control,15847,Android,371,1096,5/16/17,5,3,0,,,,
8666,CA,treatment,15852,Other,117,1185,5/16/17,3,1,0,,,,
7174,CN,control,15855,Ios,398,1439,5/16/17,2,1,0,,,,
1079,US,control,15864,Android,160,2322,5/16/17,2,0,0,,,,
5866,US,treatment,15870,Web,425,1601,5/16/17,3,2,63.46692048,,,,
6292,US,treatment,15886,Other,253,2605,5/16/17,7,2,0,,,,
7584,CN,treatment,15900,Ios,433,2410,5/16/17,6,2,0,,,,
7355,US,treatment,15901,Other,215,2637,5/16/17,5,0,0,,,,
1404,US,treatment,15921,Android,154,2054,5/16/17,6,2,0,,,,
7890,US,treatment,15948,Web,349,1213,5/16/17,2,1,0,,,,
6993,US,control,15955,Web,399,1812,5/16/17,8,1,0,,,,
1108,GB,treatment,15959,Android,347,2165,5/16/17,6,3,0,,,,
4062,CN,treatment,15963,Ios,303,1174,5/16/17,5,0,0,,,,
4626,US,treatment,15967,Web,152,2864,5/16/17,3,1,0,,,,
3069,US,treatment,15979,Android,150,1940,5/16/17,4,2,0,,,,
9563,CN,control,15982,Android,250,1490,5/16/17,3,0,0,,,,
9262,CN,treatment,15989,Ios,247,1609,5/16/17,3,1,0,,,,
1488,GB,control,15996,Android,149,1101,5/16/17,5,0,0,,,,
8146,US,treatment,16015,Ios,466,2946,5/16/17,6,0,0,,,,
5581,US,treatment,16024,Android,368,2055,5/16/17,4,0,0,,,,
4933,CA,control,16029,Web,488,2872,5/16/17,5,3,0,,,,
2035,CN,treatment,16030,Web,400,1692,5/16/17,3,0,0,,,,
5090,US,control,16037,Other,105,1489,5/16/17,2,0,0,,,,
6838,CA,treatment,16056,Other,348,1289,5/16/17,2,1,0,,,,
6204,US,control,16065,Ios,207,1117,5/16/17,7,3,109.2812603,,,,
4261,US,treatment,16071,Android,499,2341,5/16/17,2,1,0,,,,
8547,CN,treatment,16076,Android,169,2003,5/16/17,4,1,0,,,,
7533,GB,control,16083,Other,185,2645,5/16/17,7,3,0,,,,
9917,US,treatment,16093,Other,378,1954,5/16/17,4,2,0,,,,
8629,US,control,16094,Android,419,1333,5/16/17,7,2,0,,,,
9970,US,treatment,16102,Android,383,2171,5/16/17,3,1,0,,,,
5470,US,treatment,16104,Android,236,1583,5/16/17,1,1,0,,,,
7698,GB,control,16106,Android,277,1787,5/16/17,4,0,0,,,,
1054,CA,treatment,16117,Other,252,1880,5/16/17,6,3,0,,,,
3437,US,treatment,16146,Other,260,2328,5/16/17,7,3,0,,,,
5523,US,control,16149,Ios,476,2427,5/16/17,3,1,0,,,,
7414,US,treatment,16154,Android,437,2521,5/16/17,4,1,67.3686677,,,,
6626,US,treatment,16181,Web,392,2021,5/16/17,5,2,0,,,,
3718,US,treatment,16188,Web,152,2078,5/16/17,2,0,0,,,,
6449,US,control,16189,Android,296,2209,5/16/17,8,2,0,,,,
1373,GB,control,16191,Web,444,2347,5/16/17,7,1,0,,,,
7853,CA,treatment,16195,Other,114,1538,5/16/17,2,0,0,,,,
4440,GB,control,16215,Android,322,2061,5/16/17,2,1,0,,,,
5990,GB,control,16216,Ios,380,1257,5/16/17,6,3,96.5264419,,,,
6541,US,treatment,16217,Ios,363,2790,5/16/17,6,3,0,,,,
9985,CA,control,16220,Ios,175,2984,5/16/17,4,1,0,,,,
8665,CA,control,16230,Web,421,1659,5/16/17,13,3,126.3353148,,,,
2591,CA,treatment,16253,Web,212,1321,5/16/17,4,1,0,,,,
6805,CA,treatment,16254,Android,136,1961,5/16/17,3,0,0,,,,
7868,US,control,16258,Other,117,1385,5/16/17,6,1,0,,,,
6709,US,treatment,16260,Web,429,1694,5/16/17,6,3,0,,,,
2117,CN,control,16265,Ios,394,2576,5/16/17,6,0,0,,,,
2915,CA,treatment,16266,Other,469,1821,5/16/17,7,1,0,,,,
1757,US,control,16268,Web,317,1888,5/16/17,2,0,0,,,,
9088,GB,control,16284,Android,407,1044,5/16/17,8,2,0,,,,
9070,US,treatment,16289,Android,224,1006,5/16/17,4,0,0,,,,
4300,US,treatment,16296,Ios,148,1328,5/16/17,9,1,0,,,,
9226,CN,treatment,16324,Other,207,2400,5/16/17,4,0,0,,,,
8739,US,control,16332,Android,282,2991,5/16/17,2,1,0,,,,
4960,CA,treatment,16338,Android,250,1887,5/16/17,5,2,0,,,,
4498,CA,control,16342,Web,355,1025,5/16/17,6,1,0,,,,
1964,US,treatment,16345,Android,417,2346,5/16/17,6,2,0,,,,
2024,CN,treatment,16350,Android,250,2012,5/16/17,7,0,0,,,,
7028,US,control,16351,Other,164,2807,5/16/17,3,0,0,,,,
2656,CA,control,16357,Other,258,2151,5/16/17,4,2,0,,,,
8088,GB,control,16367,Other,265,1320,5/16/17,6,3,0,,,,
9726,CN,treatment,16388,Ios,262,2060,5/16/17,3,1,0,,,,
3626,GB,control,16391,Android,255,1254,5/16/17,2,1,0,,,,
8566,CN,treatment,16396,Other,188,1189,5/16/17,4,2,0,,,,
5753,CA,treatment,16401,Web,140,2854,5/16/17,6,0,0,,,,
6657,GB,treatment,16406,Android,399,2791,5/16/17,11,5,0,,,,
9646,US,control,16409,Android,361,1725,5/16/17,3,0,0,,,,
5461,GB,control,16413,Web,207,2500,5/16/17,7,2,76.68112254,,,,
9986,CA,control,16419,Other,494,1499,5/16/17,1,0,0,,,,
4830,CN,control,16446,Ios,354,2603,5/16/17,4,0,0,,,,
3973,GB,treatment,16456,Android,246,1705,5/16/17,3,0,0,,,,
9170,GB,control,16462,Android,105,2710,5/16/17,4,2,130.7102528,,,,
9666,US,treatment,16468,Android,144,1455,5/16/17,3,0,0,,,,
6639,CN,treatment,16473,Web,288,1427,5/16/17,4,0,0,,,,
1208,GB,control,16474,Android,212,1254,5/16/17,4,0,0,,,,
6802,GB,treatment,16478,Android,267,2130,5/16/17,3,0,0,,,,
3679,CA,control,16510,Ios,387,1804,5/16/17,2,1,0,,,,
6787,GB,treatment,16514,Android,485,2565,5/16/17,7,1,0,,,,
8526,US,control,16525,Android,363,1053,5/16/17,3,0,0,,,,
9649,GB,treatment,16526,Other,386,1044,5/16/17,11,2,0,,,,
2119,US,control,16533,Web,399,1142,5/16/17,3,1,0,,,,
2689,CN,control,16537,Web,213,1005,5/16/17,5,3,0,,,,
8487,CN,control,16548,Web,231,1097,5/16/17,9,4,0,,,,
3402,GB,control,16553,Ios,421,1744,5/16/17,4,0,0,,,,
1414,GB,treatment,16557,Android,381,2800,5/16/17,4,0,0,,,,
7985,CN,control,16558,Other,369,2456,5/16/17,4,0,0,,,,
1852,CA,treatment,16572,Android,364,1402,5/16/17,8,0,0,,,,
4896,CA,control,16573,Web,150,1789,5/16/17,5,2,0,,,,
1713,US,control,16586,Android,295,1732,5/16/17,5,2,0,,,,
5740,US,control,16587,Web,406,2092,5/16/17,6,2,0,,,,
7093,US,control,16588,Other,451,1484,5/16/17,5,2,0,,,,
5380,GB,treatment,16590,Android,164,2640,5/16/17,4,0,0,,,,
9210,US,treatment,16596,Web,354,2569,5/16/17,7,1,0,,,,
2310,CA,treatment,16615,Web,289,1570,5/16/17,7,2,0,,,,
1097,CA,treatment,16616,Android,117,2669,5/16/17,6,3,195.2904678,,,,
6670,GB,treatment,16623,Other,185,2121,5/16/17,5,3,0,,,,
1127,CA,treatment,16647,Web,347,2983,5/16/17,5,2,0,,,,
8609,US,treatment,16663,Web,197,2749,5/16/17,5,3,0,,,,
8169,US,treatment,16667,Other,174,1678,5/16/17,5,1,0,,,,
9154,CN,control,16668,Android,330,1540,5/16/17,7,1,0,,,,
1306,CN,control,16674,Ios,104,1591,5/16/17,6,2,101.24357,,,,
6027,US,control,16680,Web,183,1357,5/16/17,8,2,116.1756398,,,,
8603,US,control,16681,Web,438,2944,5/16/17,6,0,0,,,,
8170,CN,control,16684,Web,337,2977,5/16/17,4,0,0,,,,
9759,CN,control,16711,Web,348,2562,5/16/17,4,2,126.5782499,,,,
6265,US,control,16720,Web,462,1897,5/16/17,2,0,0,,,,
3751,CA,treatment,16732,Web,234,2037,5/16/17,5,2,125.6135882,,,,
9364,US,treatment,16733,Other,218,1347,5/16/17,3,2,0,,,,
6060,CA,treatment,16740,Android,271,1031,5/16/17,6,1,0,,,,
3987,US,control,16758,Web,131,1260,5/16/17,5,1,0,,,,
2387,CN,control,16764,Web,392,2534,5/16/17,5,2,0,,,,
8895,CN,treatment,16782,Android,186,1265,5/16/17,3,1,0,,,,
3017,US,control,16785,Web,380,1288,5/16/17,5,2,0,,,,
9730,GB,treatment,16820,Android,113,2901,5/16/17,3,1,0,,,,
9447,US,control,16825,Ios,106,1621,5/16/17,9,3,0,,,,
7439,CA,treatment,16837,Ios,171,2789,5/16/17,2,1,0,,,,
6014,US,control,16838,Web,131,2112,5/16/17,3,2,0,,,,
1659,US,treatment,16867,Other,350,1168,5/16/17,2,1,0,,,,
1777,US,treatment,16878,Android,466,1738,5/16/17,4,1,0,,,,
9335,US,control,16892,Android,222,1809,5/16/17,2,0,0,,,,
5869,GB,control,16895,Web,395,1386,5/16/17,4,1,0,,,,
NA,GB,control,16901,Web,494,2217,5/16/17,3,0,0,,,,
2531,US,treatment,16906,Other,131,1888,5/16/17,4,0,0,,,,
8830,US,control,16918,Android,300,2957,5/16/17,5,1,128.7982917,,,,
9398,CN,control,16927,Android,465,1651,5/16/17,3,1,132.6999754,,,,
4088,CN,control,16932,Web,398,1109,5/16/17,10,2,0,,,,
4658,GB,treatment,16938,Android,249,2270,5/16/17,2,0,0,,,,
8563,GB,control,16939,Web,181,1426,5/16/17,10,0,0,,,,
1090,CN,treatment,16944,Android,408,2868,5/16/17,2,0,0,,,,
4881,CN,treatment,16956,Android,472,1130,5/16/17,4,1,0,,,,
1737,CN,treatment,16957,Web,335,2040,5/16/17,8,0,0,,,,
3945,CA,treatment,16966,Ios,180,2397,5/16/17,5,2,0,,,,
2917,US,control,16968,Android,494,2770,5/16/17,6,1,0,,,,
2946,CN,treatment,16985,Android,343,2974,5/16/17,4,1,0,,,,
2049,US,treatment,16990,Android,308,2873,5/16/17,6,2,0,,,,
7486,CA,control,16994,Android,492,1239,5/16/17,3,0,0,,,,
4074,US,treatment,17007,Android,213,2529,5/16/17,1,1,0,,,,
4769,CN,treatment,17010,Ios,442,1601,5/16/17,5,0,0,,,,
